AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,POSITION,FREQ,DFGM,DFGA,DFG%,DD FG%,DIFF%,RA FGM,RA FGA,RA FG%,PAINT FGM,PAINT FGA,PAINT FG%,MID-RANGE FGM,MID-RANGE FGA,MID-RANGE FG%,LEFT CORNER 3 FGM,LEFT CORNER 3 FGA,LEFT CORNER 3 FG%,RIGHT CORNER 3 FGM,RIGHT CORNER 3 FGA,RIGHT CORNER 3 FG%,ABOVE THE BREAK 3 FGM,ABOVE THE BREAK 3 FGA,ABOVE THE BREAK 3 FG,OPP RA FGM,OPP RA FGA,OPP RA FG%,OPP PAINT FGM,OPP PAINT FGA,OPP PAINT FG%,OPP MID-RANGE FGM,OPP MID-RANGE FGA,OPP MID-RANGE FG%,OPP LEFT CORNER 3 FGM,OPP LEFT CORNER 3 FGA,OPP LEFT CORNER 3 FG%,OPP RIGHT CORNER 3 FGM,OPP RIGHT CORNER 3 FGA,OPP RIGHT CORNER 3 FG%,OPP ABOVE THE BREAK 3 FGM,OPP ABOVE THE BREAK 3 FGA,OPP ABOVE THE BREAK 3 FG%,%FGA 2PT,%FGA 3PT,%PTS 2PT,%PTS 2PT MR,%PTS 3PT,%PTS FBPS,%PTS FT,%PTS OFFTO,%PTS PITP,2FGM %AST,2FGM %UAST,3FGM %AST,3FGM %UAST,FGM %AST,FGM %UAST
23,80,56,24,18.5,6.3,2.7,4.3,62.5,0.0,0.1,10.0,0.8,1.3,61.9,2.4,2.8,5.2,1.5,0.6,0.6,0.7,2.6,17.9,1,0,3.8,C-F,100.00%,4.8,10.9,43.9,46.7,-2.8,2.3,3.3,69.9,0.1,0.3,25.9,0.3,0.6,52.3,0,0,0,0,0,0,0,0.1,20,6.6,10.9,60.3,1.6,4.4,36.2,1.2,3.2,38.2,1.1,2.8,39.5,1.7,5.1,34.3,2.7,8.1,33.2,97.1,2.9,86.4,9.2,0.6,6.6,13.0,10.4,77.2,70.4,29.6,100.0,0.0,70.5,29.5
26,50,26,24,12.9,4.8,1.8,3.0,60.3,0.0,0.0,0.0,1.2,1.7,69.9,1.6,2.2,3.8,0.8,0.4,0.4,0.6,1.4,12.9,1,0,0.9,C,100.00%,2.6,5.8,45.0,46.5,-1.0,1.4,2,69,0.4,0.9,44.4,0,0.1,40,0,0,0,0,0,0,0,0,0,5.1,8.4,60.5,1.1,2.2,47.6,0.7,1.6,41.8,1,2.3,46.3,1.3,3.4,38.2,1.5,5.6,26.2,99.3,0.7,75.8,1.7,0.0,9.6,24.2,14.2,74.2,72.5,27.5,0.0,0.0,72.5,27.5
27,77,56,21,31.1,18.3,6.6,14.9,44.1,2.3,6.2,37.8,2.8,3.4,83.7,0.6,5.3,6.0,4.3,2.3,1.0,0.1,2.2,33.0,7,0,7.2,F,100.00%,3.9,9.1,43.2,44.7,-1.5,1.7,3,56.5,1.1,2.5,45.4,1.4,3.2,43.5,0.1,0.4,27.3,0.1,0.4,39.3,2.1,5.4,38.5,10,18.1,55.4,2.2,5.7,38.4,2.8,6.6,41.6,2.6,6.4,41.3,3.4,8,41.8,5.3,15.5,34.1,58.7,41.3,46.5,15.4,38.2,12.1,15.4,11.9,31.1,32.7,67.3,60.3,39.7,42.5,57.5
23,26,13,13,7.5,2.3,0.8,2.7,31.9,0.4,1.3,28.6,0.3,0.4,63.6,0.2,0.6,0.8,0.3,0.2,0.3,0.2,0.8,5.0,0,0,-1.3,G,100.00%,0.9,2.3,39.0,44.5,-5.5,0.3,0.5,50,0.1,0.3,25,0.1,0.5,25,0.2,0.6,33.3,0.2,0.4,37.5,0.2,0.7,22.2,2.7,4.2,62.7,0.5,1.4,33.3,0.4,1.2,34.5,0.5,1.1,45.8,0.7,2.1,33.3,1,2.5,38.7,49.3,50.7,39.3,9.8,49.2,9.8,11.5,4.9,29.5,66.7,33.3,100.0,0.0,81.8,18.2
29,78,55,23,34.0,21.5,8.4,18.0,46.7,3.1,7.7,40.2,1.7,2.0,81.6,0.5,3.4,3.8,2.4,1.5,1.1,0.6,2.0,33.3,0,0,4.5,G,100.00%,4.1,9.7,42.5,45.0,-2.5,1.9,2.8,70.2,0.8,1.8,42.9,2.6,5.7,45.3,0.3,0.9,38.6,0.4,0.8,52.3,2.3,5.9,38.8,12.8,20.6,62.2,2.7,7.6,35.3,2.4,6,40.4,2,5,39.4,3.5,9.5,36.7,5.4,15.4,35.1,57.3,42.7,49.3,24.2,43.0,16.4,7.7,13.2,25.1,74.6,25.4,91.7,8.3,80.9,19.1
21,1,0,1,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,G,100.00%,0.0,1.0,0.0,42.0,-42.0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,0,0,0,0,0,0,-,-,-,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,42,21,21,11.9,3.7,1.7,3.6,47.7,0.0,0.0,0.0,0.2,0.6,41.7,1.2,3.0,4.2,0.9,0.6,0.4,0.4,1.6,11.8,0,0,-0.8,C,100.00%,3.0,6.2,47.3,48.1,-0.9,0.8,1.4,56.9,0.8,2.1,39.8,0.1,0.2,71.4,0,0,0,0,0,0,0,0,0,4.3,6.6,65.2,1.2,2.5,49.5,0.6,1.6,35.8,0.7,2,33.3,1.6,4.2,38.6,1.8,5.1,34.3,100.0,0.0,93.6,6.4,0.0,7.7,6.4,11.5,87.2,74.0,26.0,0.0,0.0,74.0,26.0
21,2,1,1,5.3,1.0,0.0,1.5,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.5,0.5,0.0,0.5,1.0,0.0,0.0,4.1,0,0,1.5,F,100.00%,0.5,3.0,16.7,45.3,-28.7,0,0.5,0,0,1,0,0,0,0,-,-,-,0,0,0,0,0,0,1,2,50,0,0,0,1.5,1.5,100,0,0.5,0,0,1,0,1,3,33.3,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,46,14,32,30.2,11.3,4.7,11.0,42.5,0.7,2.1,35.4,1.2,1.5,79.7,0.4,3.7,4.1,6.0,2.3,1.5,0.5,3.6,28.7,2,0,-4.8,G,100.00%,5.4,11.6,46.7,45.5,1.1,1.7,3.2,52.7,1.3,3.1,40.3,1,2.6,38.1,0.1,0.2,37.5,0.1,0.3,36.4,0.6,1.7,35.1,12.7,20.4,62,2.3,5.5,41.5,1.5,3.7,41.1,2,4.2,47.2,3.4,9.2,36.8,4.7,12.2,38.2,81.0,19.0,69.7,17.3,19.7,13.1,10.6,13.7,52.4,17.7,82.3,64.7,35.3,25.1,74.9
25,43,19,24,29.8,8.0,3.5,6.4,54.3,0.2,0.8,26.5,0.9,1.5,57.8,1.1,4.7,5.8,3.0,1.3,1.3,0.9,2.6,24.5,2,1,-1.4,F,100.00%,3.4,8.4,39.8,46.0,-6.1,2.2,3.3,65.5,0.7,1.5,47,0.4,0.8,50,0.1,0.3,35.7,0.1,0.2,42.9,0,0.3,7.7,10.7,18.1,59.1,1.8,4.3,40.6,1.7,4.3,40.1,1.4,4.2,34.6,3.4,8.4,40.9,3.5,10.9,32.1,87.7,12.3,81.5,9.8,7.8,19.7,10.7,19.4,71.7,53.9,46.1,100.0,0.0,56.7,43.3
38,70,39,31,19.1,8.6,2.9,6.9,41.6,2.0,5.0,39.7,0.9,1.0,82.2,0.1,2.2,2.3,1.2,0.8,0.4,0.2,1.5,13.8,0,0,1.9,G-F,100.00%,3.4,6.7,50.7,44.4,6.2,0.2,0.3,75,0.1,0.2,46.7,0.6,1.4,42.3,0.4,0.7,52,0.3,0.7,41.9,1.3,3.7,36.4,7.1,12.3,57.7,1.7,4.2,40.1,1.4,3.5,40.7,1.4,3.2,44.1,2.2,6.1,35.5,2.1,6.1,34.3,28.0,72.0,21.0,13.7,69.0,8.5,10.0,12.0,7.3,92.1,7.9,99.3,0.7,97.0,3.0
23,70,33,37,33.1,18.7,7.1,15.5,45.6,1.8,6.0,30.3,2.7,3.6,75.2,0.9,4.6,5.5,2.5,1.9,0.6,0.4,2.4,30.0,4,0,-0.8,F,100.00%,5.3,11.4,46.2,46.2,0.0,3.5,5.4,64.8,1.2,2.7,44.2,0.6,1.4,39.4,0.2,0.7,34.7,0.2,0.6,31,1.4,4.7,29.9,14.2,24.5,57.9,2.1,5.4,39.1,2.1,5.2,39.3,1.7,4.6,37.4,3.6,9,39.6,5.3,14.6,36,61.2,38.8,56.3,6.0,29.4,18.4,14.4,13.7,50.3,61.4,38.6,92.2,7.8,69.4,30.6
33,65,47,18,34.1,14.2,4.7,11.4,41.1,2.4,7.0,34.7,2.5,3.0,83.0,0.6,4.2,4.8,8.7,2.8,1.4,0.5,2.6,35.9,20,2,8.2,G,100.00%,5.0,11.1,44.8,45.1,-0.4,1.5,2.3,63.2,0.3,0.7,39.5,0.5,1.4,37,0.3,0.6,43.6,0.1,0.2,37.5,2.1,6.1,34,12.7,21.6,58.6,2.4,6.3,37.7,2.6,5.8,44.1,2.2,4.9,45.3,3.9,10.1,38.8,4.4,14.1,31.3,38.7,61.3,31.7,7.3,50.9,17.4,17.4,14.0,24.4,29.9,70.1,74.5,25.5,53.0,47.0
29,45,27,18,8.2,3.5,1.5,3.0,50.7,0.0,0.3,8.3,0.4,0.5,81.0,0.6,2.0,2.6,1.2,0.7,0.2,0.6,1.5,10.1,1,0,0.1,C,100.00%,2.3,4.9,46.2,47.1,-0.8,0.6,0.9,65,0.2,0.4,55.6,0.8,1.7,48.5,0,0,0,0,0,0,0,0.2,10,3.4,5.5,62.2,0.5,1.6,29.4,0.4,1.3,30.6,0.7,1.6,44.1,0.5,2,26.9,1.5,4.5,34.6,91.2,8.8,87.2,41.0,1.9,5.1,10.9,10.3,46.2,80.9,19.1,100.0,0.0,81.2,18.8
27,67,37,30,33.0,23.8,9.0,18.5,48.7,2.6,6.5,40.1,3.2,3.7,87.3,1.1,3.9,5.0,6.9,2.6,1.5,0.5,2.5,43.8,21,1,5.0,G,100.00%,4.5,9.5,47.1,45.3,1.8,3,4.9,62.2,1.3,3,43.4,2.1,4.2,49.6,0.2,0.5,41.9,0.1,0.4,38.5,2.3,5.6,40.3,12.8,20.8,61.5,2.4,6.1,39.6,1.6,4.4,36.7,2.1,4.9,42.5,3.2,9,35.9,5.2,14.8,35.2,65.0,35.0,53.9,17.5,32.7,15.0,13.4,14.1,36.3,26.5,73.5,63.8,36.2,37.3,62.7
33,81,48,33,33.2,21.3,8.4,16.3,51.9,0.1,0.5,23.8,4.3,5.1,84.7,3.1,6.1,9.2,2.4,1.8,0.5,1.3,2.2,39.7,32,0,1.1,C-F,100.00%,6.1,13.8,43.9,48.0,-4.0,3.5,5.1,69.1,1.6,3.6,45.2,3.2,7.1,44.9,0,0,50,0,0,0,0.1,0.5,23.7,11.7,18.8,62,2.9,7.3,40.1,2.5,5.5,45.7,2.6,5.8,44.2,4,9.4,42.1,4.6,13.5,34.2,96.8,3.2,78.1,29.8,1.7,3.8,20.2,10.5,48.3,58.8,41.2,90.0,10.0,59.2,40.8
28,68,33,35,16.5,7.2,2.7,6.4,42.6,1.1,2.9,37.1,0.7,1.1,68.5,0.5,2.7,3.2,2.1,1.3,0.6,0.1,1.6,15.0,1,0,-1.6,G,100.00%,2.2,4.9,45.7,44.3,1.4,1,1.8,57,0.1,0.4,25,0.5,1.3,40.7,0.1,0.3,35,0.4,0.7,54.1,0.7,2.1,33.8,7.5,11.9,62.9,1,2.7,36.9,1,2.5,40.6,0.9,2.3,40.1,1.7,4.9,33.7,2.7,7.7,34.6,54.4,45.6,45.2,14.3,44.6,13.0,10.2,12.8,31.0,32.4,67.6,78.1,21.9,50.5,49.5
31,46,7,39,17.0,4.5,1.7,4.3,39.6,0.5,1.7,27.8,0.6,0.8,75.0,0.5,2.1,2.5,0.6,0.5,0.4,0.2,1.8,9.4,0,0,-4.1,F,100.00%,2.5,5.7,45.0,47.0,-2.0,0.6,1,61.7,0.2,0.6,32.1,0.4,0.9,41.9,0.2,0.6,29.6,0.1,0.5,26.3,0.2,0.7,27.3,7.5,12.1,62.3,1,2.7,38.2,1,2.4,42.6,0.8,1.8,43.2,1.8,5.4,33.2,2.3,6.9,33.1,59.9,40.1,54.6,17.6,32.2,12.2,13.2,16.1,37.1,73.2,26.8,100.0,0.0,80.8,19.2
22,79,51,28,22.8,9.1,3.0,7.1,43.1,2.1,5.0,42.2,0.9,1.2,80.6,0.3,1.4,1.7,1.5,0.6,0.5,0.1,2.0,14.6,0,0,0.8,G,100.00%,3.8,8.3,46.0,44.3,1.7,0.6,1.1,52.9,0.1,0.3,45.8,0.2,0.7,32.7,0.3,0.6,50,0.2,0.5,43.6,1.6,4,40.9,9.9,16.3,61,1.8,4.6,40.2,1.4,3.2,44.7,1.5,3.7,39.3,1.9,4.9,38.6,3.2,9.3,34.4,28.9,71.1,20.2,4.7,69.4,14.7,10.4,15.5,15.5,74.0,26.0,94.6,5.4,88.3,11.7
27,80,41,39,21.8,8.4,2.9,7.3,38.8,1.7,4.8,35.5,1.0,1.2,84.4,0.6,1.5,2.1,1.1,0.3,0.5,0.1,1.7,13.9,0,0,0.5,G,100.00%,3.2,7.0,45.8,44.7,1.0,0.4,0.9,50,0.3,0.8,39.7,0.4,1,44.7,0.4,1,36.5,0.4,1,43.4,0.9,2.9,32.6,8.8,14,63,2.1,4.7,44.9,1.4,3.3,42.5,1.5,3.6,40.9,2,5.2,38.3,2.5,7.9,31.4,35.3,64.7,27.7,10.1,60.3,10.3,12.1,14.0,17.6,83.9,16.1,98.5,1.5,92.5,7.5
26,67,16,51,26.8,9.4,3.7,7.1,52.0,0.5,1.5,33.7,1.4,2.0,71.6,2.5,5.7,8.2,3.2,1.4,1.5,0.6,2.9,28.9,18,0,-4.8,F,100.00%,5.3,11.2,47.9,47.1,0.9,2.6,3.6,70.7,0.4,1.1,35.6,0.3,1,28.8,0,0.2,27.3,0,0.1,28.6,0.4,1.2,35.4,10.8,16.2,66.6,1.7,4.1,39.9,1.9,4.1,45.3,1.8,4.1,44.9,2.8,6.8,41.4,4.3,11.6,36.9,79.5,20.5,68.9,6.1,15.8,8.9,15.3,16.4,62.8,64.8,35.2,97.0,3.0,69.1,30.9
22,52,16,36,32.3,18.7,6.6,15.3,43.0,2.3,6.4,36.1,3.3,3.8,87.2,1.4,7.6,9.0,1.4,1.6,0.7,0.6,2.3,34.1,20,0,-3.8,F,100.00%,5.8,11.9,48.7,46.3,2.4,2.3,3.8,60.3,1.3,3.1,41.6,0.7,2,33.7,0.1,0.4,36.8,0.1,0.4,36.8,2,5.6,36.4,13.9,21.9,63.6,2,5.3,38.1,1.5,3.9,38.7,2.1,4.5,47.2,3.9,10,39.3,4.4,12.7,34.9,58.2,41.8,45.6,7.2,37.0,8.8,17.5,12.3,38.4,52.7,47.3,97.5,2.5,68.4,31.6
34,55,28,27,35.2,27.4,10.1,19.9,51.0,2.0,5.9,33.9,5.1,7.6,66.5,1.0,7.4,8.5,8.3,3.6,1.3,0.6,1.7,52.0,32,8,2.1,F,100.00%,4.4,10.1,43.1,46.2,-3.1,6.1,8.6,71.1,0.7,2.2,30.3,1.4,3.2,43.1,0.1,0.3,26.7,0.1,0.2,41.7,1.9,5.5,33.9,14.9,25.7,58.1,2.5,5.5,44.4,2.3,5.7,39.4,2.1,5.3,38.6,3.9,9.7,40.4,5.3,15.7,33.6,70.1,29.9,59.4,10.0,22.1,19.5,18.5,15.2,49.4,34.0,66.0,34.2,65.8,34.1,65.9
20,17,12,5,6.9,2.6,0.9,2.7,34.8,0.3,0.8,38.5,0.5,0.6,80.0,0.0,1.0,1.0,0.5,0.2,0.4,0.2,0.4,6.2,0,0,-3.2,G,100.00%,0.8,2.5,33.3,45.0,-11.7,0.4,0.9,50,0.1,0.3,20,0.2,0.9,21.4,0,0,0,0.1,0.1,100,0.3,0.8,33.3,3.2,4.5,70.8,0.7,1.7,40.7,0.4,1.3,31.6,0.5,1.2,41.2,1.2,3.3,35,0.8,3.3,25,71.7,28.3,48.9,13.3,33.3,17.8,17.8,13.3,35.6,27.3,72.7,80.0,20.0,43.8,56.3
21,47,25,22,30.3,9.9,3.9,9.7,40.6,1.6,4.9,32.9,0.4,1.0,41.7,1.1,4.2,5.3,5.4,2.2,1.5,0.4,2.4,27.9,4,1,-0.3,G,100.00%,5.0,11.6,43.6,44.9,-1.4,1.9,3.3,58.1,0.2,0.9,21.4,0.2,0.7,35.5,0.1,0.5,20,0.1,0.5,22.7,1.4,3.9,35.9,12.8,22.8,56.3,2,5,40.6,1.9,5.1,37.4,1.9,4.9,39,3.5,8.6,40.3,4.3,12.8,33.6,50.0,50.0,47.3,4.7,48.4,22.2,4.3,19.1,42.6,42.7,57.3,76.0,24.0,56.2,43.8
28,26,20,6,8.2,2.1,0.9,2.7,32.4,0.2,1.1,21.4,0.1,0.1,100.0,0.2,1.0,1.2,1.1,0.6,0.5,0.2,0.8,6.5,0,0,-1.3,G,100.00%,1.7,3.7,45.1,44.0,1.1,0.4,1.1,38.5,0.2,0.4,40,0.1,0.3,42.9,0.1,0.4,33.3,0.1,0.2,33.3,0.1,0.7,17.6,3.5,5.8,59.3,0.9,1.8,50,0.5,1.5,34.3,0.3,1.7,17.6,1,2.4,43.1,1,3.5,28.8,60.6,39.4,61.8,10.9,32.7,14.5,5.5,20.0,50.9,23.5,76.5,66.7,33.3,34.8,65.2
32,75,47,28,26.6,20.0,6.5,15.2,42.5,1.4,3.9,36.1,5.7,6.5,87.6,0.5,2.4,3.0,5.4,2.4,0.8,0.1,1.1,31.9,7,1,2.6,G,100.00%,3.0,6.3,47.4,43.7,3.8,2.1,3.9,53.2,1.4,3.2,45,1.5,4.2,36.5,0.1,0.3,36.4,0.1,0.2,53.8,1.2,3.4,35.2,11.1,18.7,59.5,2,5.1,40.3,1.7,4.4,39,1.6,4.2,37.1,2.4,6.4,37.8,3.9,11.6,33.2,74.4,25.6,50.6,15.2,21.0,12.6,28.4,10.3,35.4,22.4,77.6,58.1,41.9,30.2,69.8
32,4,2,2,15.3,5.0,2.0,4.5,44.4,0.5,1.5,33.3,0.5,1.3,40.0,0.5,1.3,1.8,0.5,0.5,0.3,0.3,2.0,8.9,0,0,2.8,F,100.00%,1.5,5.5,27.3,43.5,-16.2,1,2.5,40,0.3,0.3,100,0.3,0.3,100,0,0,0,0,1,0,0.5,0.8,66.7,7.8,12.8,60.8,1,3.3,30.8,0.5,2.5,20,0.5,1.8,28.6,1.5,3.8,40,1.8,7,25,66.7,33.3,60.0,10.0,30.0,10.0,10.0,25.0,50.0,66.7,33.3,100.0,0.0,75.0,25.0
20,72,28,44,32.2,21.2,7.0,16.5,42.7,2.3,7.1,32.7,4.8,6.7,71.3,1.2,6.6,7.8,6.0,3.4,1.1,0.3,1.9,40.3,24,8,-1.6,F-G,100.00%,5.4,11.3,48.0,45.4,2.6,2.6,4.2,62,1.4,3.3,42.1,0.7,1.8,38.3,0.1,0.3,50,0.1,0.2,53.8,2.1,6.5,32.2,12.9,19.7,65.2,2.3,5.8,39.3,2.1,5.2,40.3,2.3,5.2,43.5,3.7,10.8,34.6,4.6,12.7,36.2,56.7,43.3,44.3,6.7,33.0,13.8,22.7,14.1,37.6,19.5,80.5,42.3,57.7,27.1,72.9
23,63,30,33,22.8,9.7,3.6,8.3,43.8,1.7,4.3,39.4,0.8,1.0,83.6,0.2,2.7,2.9,1.8,0.9,0.4,0.2,1.5,16.7,0,0,0.8,G,100.00%,2.8,6.0,47.2,44.4,2.8,0.6,1,64.5,0.5,1,43.9,0.8,2,43.1,0.2,0.4,48,0.2,0.5,42.9,1.3,3.4,38.3,9,14.3,63.3,2.1,5.1,40.8,1.5,3.5,41.8,1.3,3.4,39.6,2,5.2,38.8,2.7,7.8,34.4,48.3,51.7,39.8,17.3,51.9,19.2,8.3,16.0,22.5,47.5,52.5,88.7,11.3,66.7,33.3
23,46,9,37,17.0,7.0,2.3,6.2,37.8,1.5,4.2,36.3,0.8,1.0,82.6,0.6,2.3,2.9,1.2,0.5,0.6,0.9,0.9,16.2,1,0,-1.2,F-C,100.00%,4.7,10.6,44.8,47.5,-2.6,0.5,1,57.1,0.1,0.5,28.6,0.2,0.6,25,0.2,0.4,50,0.2,0.4,46.2,1.3,3.7,34.5,7.3,12.7,57.9,1.1,3.3,35,0.9,2.4,36.8,1,2.5,40.4,2.3,6,38.8,2.4,6.9,35,31.8,68.2,23.0,4.3,65.2,4.7,11.8,10.2,18.6,59.5,40.5,98.6,1.4,85.0,15.0
34,22,11,11,17.8,7.1,2.7,5.4,50.0,0.6,2.0,31.8,1.1,1.6,71.4,0.9,2.4,3.3,0.8,0.6,0.7,0.4,1.1,14.8,0,0,4.0,F,100.00%,2.6,6.8,38.0,44.8,-6.8,1.5,2.1,71.7,0.2,0.5,50,0.3,0.8,38.9,0.1,0.4,22.2,0.4,0.6,63.6,0.2,1,21.7,6.6,11.1,59.6,1.2,2.9,41,0.7,2.2,33.3,0.5,1.7,32.4,2.5,6.8,37.6,2.1,7.4,28.8,62.7,37.3,57.3,8.9,26.8,16.6,15.9,19.7,48.4,64.4,35.6,92.9,7.1,71.2,28.8
23,22,16,6,4.7,1.4,0.4,1.3,31.0,0.4,1.1,32.0,0.2,0.2,80.0,0.1,0.5,0.6,0.0,0.4,0.0,0.0,0.6,1.8,0,0,-0.5,G,100.00%,1.4,2.1,69.0,43.5,25.5,0,0.1,50,0,0.1,0,0,0.1,0,0.4,1.1,40,0,0.3,0,0.2,0.6,30.8,2.4,4,60.2,0.4,1.1,40,0.3,1,25,0.2,1.2,20,0.4,1.1,36.8,0.6,1.8,30.6,13.8,86.2,6.7,0.0,80.0,30.0,13.3,20.0,6.7,0.0,100.0,87.5,12.5,77.8,22.2
26,64,49,15,28.6,15.6,5.9,11.7,50.5,1.6,3.8,42.6,2.2,2.4,92.8,1.0,3.5,4.5,3.2,1.4,0.7,0.2,1.6,27.2,0,0,6.6,G,100.00%,4.8,10.8,44.3,44.4,-0.1,3.8,6.2,60.5,0.3,1.1,27.1,0.2,0.6,40.5,0.2,0.4,41.7,0.2,0.4,58.3,1.3,3.1,40.8,8.8,15.9,55.5,2,4.9,41.4,2.7,6.1,44.2,2.6,6.2,42.1,2.9,7.6,38.6,5.1,14.2,35.6,67.4,32.6,54.7,3.0,31.2,15.3,14.1,11.8,51.7,46.7,53.3,83.7,16.3,56.9,43.1
26,10,9,1,6.7,3.5,1.1,2.6,42.3,1.0,2.1,47.6,0.3,0.4,75.0,0.1,0.4,0.5,0.1,0.1,0.1,0.1,0.5,4.8,0,0,-0.8,F,100.00%,0.9,3.0,30.0,40.8,-10.8,0,0.3,0,0,0.1,0,0.1,0.1,100,0.3,0.6,60,0.3,0.4,66.7,0.5,1.3,38.5,3.1,5.2,59.6,0.2,1.3,16.7,0.4,0.9,44.4,0.2,0.8,20,0.8,2.1,38.1,0.7,2.9,24.1,19.2,80.8,5.7,5.7,85.7,14.3,8.6,8.6,0.0,100.0,0.0,100.0,0.0,100.0,0.0
22,81,53,28,23.2,11.3,4.3,9.1,47.4,2.0,5.0,40.2,0.7,0.8,84.8,0.4,2.0,2.5,1.2,0.7,0.7,0.1,1.4,17.8,0,0,1.7,G,100.00%,3.3,6.7,49.6,44.9,4.8,1.4,2.2,66.3,0.4,0.9,45.3,0.5,1.1,43.7,0.3,0.7,38.2,0.2,0.4,57.1,1.5,3.9,39.2,9.4,15.3,61.9,2,4.5,44.2,1.3,2.8,45.3,1,2.7,36.4,3.4,9.3,36.3,2.3,7,33.3,45.0,55.0,40.6,7.9,53.3,20.3,6.1,18.4,32.7,75.8,24.2,98.2,1.8,86.2,13.8
21,73,34,39,17.2,8.9,3.1,8.0,38.7,1.5,4.5,33.0,1.2,1.4,88.2,0.2,1.7,1.9,1.6,1.2,0.5,0.3,1.5,14.7,0,0,-0.6,G,100.00%,2.1,4.3,48.2,43.6,4.6,1.1,1.7,61.1,0.2,0.8,25.5,0.4,1,36,0.1,0.5,20.6,0.2,0.6,37.8,1.2,3.5,34.8,7.4,12,61.6,1.2,2.8,43.8,0.9,2.2,39.6,1.1,2.4,44.9,1.9,4.8,39.8,2.4,7,34.8,43.7,56.3,36.1,8.3,50.1,16.5,13.8,16.1,27.9,43.2,56.8,89.9,10.1,65.6,34.4
30,29,15,14,13.3,6.6,2.6,5.8,45.0,0.5,1.9,27.8,0.8,1.1,69.7,0.4,1.1,1.6,0.9,0.7,0.3,0.1,1.1,10.3,0,0,-0.8,G,100.00%,1.9,4.3,44.2,44.3,-0.1,1.1,1.5,76.7,0.6,1.4,40.5,0.4,1,36.7,0,0.2,25,0.1,0.1,50,0.4,1.7,27.1,4.6,8.1,56.4,0.8,1.8,42.9,0.9,1.9,45.3,0.7,1.5,47.6,1.6,3.9,40,1.4,5,29,68.0,32.0,64.2,11.6,23.7,13.2,12.1,13.7,52.6,27.9,72.1,53.3,46.7,32.9,67.1
34,79,39,40,30.8,13.6,4.9,11.0,44.8,1.3,3.5,36.3,2.4,3.2,75.9,1.0,6.9,7.9,4.4,2.0,1.1,1.1,2.7,34.2,19,1,2.0,C,100.00%,5.3,11.3,47.1,48.3,-1.2,1.3,2,63.4,1.2,3,40.6,1.2,2.5,46.9,0,0.1,50,0,0,0,1.2,3.4,36.3,10.8,18.2,59.7,2,4.9,40.7,1.8,4.4,41.5,1.3,4,33.8,3.9,9.5,40.7,3.7,11.5,32,68.6,31.4,54.3,17.2,27.7,5.2,17.9,13.9,37.2,71.5,28.5,99.0,1.0,78.5,21.5
35,47,25,22,16.0,5.0,2.1,4.0,53.2,0.0,0.0,0.0,0.7,1.0,72.9,1.4,4.1,5.6,1.4,1.1,0.1,0.5,2.0,14.5,1,0,-2.1,C,100.00%,3.9,8.4,46.7,49.1,-2.4,1.4,2.3,62.6,0.6,1.3,41.3,0.1,0.3,37.5,0,0,0,0,0,0,0,0,0,7.6,12.1,63,1.3,3.3,40.3,1.1,2.9,37.2,1.2,2.7,43.2,1.4,3.9,34.8,2,5.5,36.9,100.0,0.0,85.0,5.2,0.0,8.2,15.0,12.0,79.8,81.8,18.2,0.0,0.0,81.8,18.2
33,79,46,33,23.0,10.5,3.6,8.7,41.3,1.9,5.0,37.2,1.4,1.6,90.3,0.2,2.3,2.5,1.7,0.9,0.4,0.1,1.5,16.7,1,0,0.4,G-F,100.00%,3.1,7.0,44.8,44.3,0.5,0.6,1.1,56.6,0.4,0.7,48.3,0.8,1.9,40.9,0.2,0.5,41.2,0.2,0.5,37.8,1.5,4.1,37.2,8.8,14.1,62.2,2,5.3,38.6,1.7,3.5,49.3,1.7,4,43.2,2.5,6.9,36.5,3.4,9.7,34.9,42.8,57.2,33.3,15.2,53.2,14.2,13.5,10.0,18.1,77.5,22.5,84.4,15.6,81.1,18.9
23,11,9,2,6.1,4.2,1.5,3.0,48.5,0.9,1.8,50.0,0.4,0.5,80.0,0.7,0.5,1.2,0.1,0.3,0.0,0.1,0.8,5.7,0,0,-0.9,F,100.00%,1.6,3.6,45.0,44.4,0.6,0.2,0.3,66.7,0,0.2,0,0.4,0.7,50,0.2,0.2,100,0.1,0.5,25,0.7,1.4,53.3,2.1,3.5,59,0.7,1.8,38.9,0.1,0.9,11.1,0.1,0.8,12.5,0.7,1.8,38.9,1,2.7,36.7,39.4,60.6,26.1,17.4,65.2,0.0,8.7,17.4,8.7,66.7,33.3,80.0,20.0,75.0,25.0
